ID_CONTRATO,DESCRIPCION,ACTIVIDAD,CALLE,NUMERO,ENTRE CALLES,COLONIA,LATITUD,LONGITUD,CONTRATO,RECURSOS DE PROYECTOS PARTICIPATIVO,ORIGEN DE LA INFORMACION ,FECHA DE INICIO,FECHA DE TERMINO,AVANCE,CARPETA ASFµLTICA M2,BOLARDOS PZ,REVO DE VELOCIDAD (REVO) PZ,BANQUETAS Y GUARNICIONES M2,LUMINARIAS PZ,IMPERMEABILIZACION M2,PINTURA M2,INSTALACION HIDRAULICA M,INSTALACION DE DRENAJE M,KIT DEJUEGOS EN PARQUES Y ESPACIOS PUBLICOS PZ,VEGETACION INSTALADA EN PARQUES Y ESPACIOS PUBLICOS,SISTEMA DE RIEGO EN PARQUES Y ESPACIOS PUBLICOS ,CENTROS Y ESPACIOS DEPORTIVOS,REHABILITACION DE ESCUELAS PUBLICAS,REHABILITACION DE CENDI,REHABILITACION DE TABLEROS ELECTRICOS EN MERCADOS PUBLICOS PZ,REHABILITACION_BOMBAS,REHABILITACION DE SISTEMA DE DRENAJE EN MERCADOS PUBLICOS M,REHABILITACION DE TECHUMBRE EN MERCADOS PUBLICOS M,ESTUDIOS TECNICOS,RESPONSABLE DE PROPORCIONAR LA INFORMACION 
485,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,403,ESQUINA CON BOSQUES DE CASTANOS ,BOSQUE DE LAS LOMAS,19.40473,-99.25027,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2002,26/07/1931,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
486,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,370,ESQUINA CON BOSQUES DE CASTANOS ,BOSQUE DE LAS LOMAS,19.40588,-99.24982,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2003,26/08/2001,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
487,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,245,BOSQUE DE BALSAS Y BOSQUE DE ARRAYANES,BOSQUE DE LAS LOMAS,19.40755,-99.24688,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2004,26/08/2002,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
488,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,133,BOSQUE DE BALSAS Y BOSQUE DE ARRAYANES,BOSQUE DE LAS LOMAS,19.40694,-99.24651,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2005,26/08/2003,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
489,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,129,BOSQUE DE BALSAS Y BOSQUE DE ARRAYANES,BOSQUE DE LAS LOMAS,19.40694,-99.24651,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2006,26/08/2004,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
490,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,121,BOSQUE DE BALSAS Y BOSQUE DE ARRAYANES,BOSQUE DE LAS LOMAS,19.40694,-99.24651,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2007,26/08/2005,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
491,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,120,BOSQUE DE BALSAS Y BOSQUE DE ARRAYANES,BOSQUE DE LAS LOMAS,19.40694,-99.24651,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2008,26/08/2006,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
492,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,106,BOSQUE DE BALSAS Y BOSQUE DE ARRAYANES,BOSQUE DE LAS LOMAS,19.40694,-99.24651,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2009,26/08/2007,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
493,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,100,BOSQUE DE BALSAS Y BOSQUE DE ARRAYANES,BOSQUE DE LAS LOMAS,19.40591,-99.24672,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2010,26/08/2008,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
494,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,100,BOSQUE DE BALSAS Y BOSQUE DE ARRAYANES,BOSQUE DE LAS LOMAS,19.40591,-99.24672,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2011,26/08/2009,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
495,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,100,BOSQUE DE BALSAS Y BOSQUE DE ARRAYANES,BOSQUE DE LAS LOMAS,19.40591,-99.24672,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2012,26/08/2010,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
496,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE ALERCES ,96,BOSQUE DE BALSAS Y BOSQUE DE ARRAYANES,BOSQUE DE LAS LOMAS,19.40604,-99.24684,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2013,26/08/2011,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
497,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,467,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.3969,-99.24647,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2014,26/08/2012,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
498,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,SIN NUMERO,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.3969,-99.24647,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2015,26/08/2013,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
499,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,SIN NUMERO,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39688,-99.24658,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2016,26/08/2014,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
500,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,403,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39688,-99.24658,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2017,26/08/2015,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
501,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,SIN NUMERO,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39688,-99.24658,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2018,26/08/2016,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
502,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,SIN NUMERO,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39682,-99.24665,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2019,26/08/2017,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
503,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,SIN NUMERO,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39688,-99.24658,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2020,26/08/2018,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
504,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,403,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39688,-99.24658,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2021,26/08/2019,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
505,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,SIN NUMERO,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.3965,-99.24717,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2022,26/08/2020,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
506,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,437,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39661,-99.24915,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2023,26/08/2021,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
507,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,421,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39661,-99.24915,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2024,26/08/2022,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
508,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,403,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39661,-99.24915,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2025,26/08/2023,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
509,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,393,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39661,-99.24915,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2026,26/08/2024,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
510,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,393,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39661,-99.24915,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2027,26/08/2025,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
511,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,383,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.3966,-99.24943,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2028,26/08/2026,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
512,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,383,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.3966,-99.24943,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/2029,26/08/2027,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
513,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,SIN NUMERO,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.3966,-99.24943,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/1930,26/08/2028,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
514,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,357,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39592,-99.24948,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/07/1931,26/08/2029,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
515,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO II.,BACHEO,BOSQUES DE OLIVOS  ,353,ENTRE BOSQUES DE ARAUCARIAS Y PERALES ,BOSQUE DE LAS LOMAS,19.39592,-99.24948,AMH-LPNO-007-25,NO,JUD DE  SUPERVISION DE OBRAS POR CONTRATO ,26/08/2001,26/08/1930,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
